"","season_yr","coherence_z","coherence_pvalue","turnover_z","turnover_pvalue","boundary_index","boundary_P","pattern"
"1","1977_summer",2.28719017232944,0.0221847254004348,1.708844677964,0.0874797243218049,1.38095238095238,0.0204207933172641,"Checkerboard (negative coherence)"
"2","1977_winter",-0.910080450164612,0.362780083843865,0.49266632537057,0.622248375255823,1.59558823529412,0.0165155369785531,"Random"
"3","1978_summer",0.759471688610972,0.44757044365922,0.153266784146581,0.878187893565505,1.30909090909091,0.183480005265196,"Random"
"4","1978_winter",-0.207306829288675,0.835770240998043,-0.682172437718381,0.4951299207655,1.66666666666667,0.0487159761476413,"Random"
"5","1979_summer",1.08326015963215,0.278692963672673,0.0752393770989705,0.940024254733785,1.23076923076923,0.18857346751345,"Random"
"6","1979_winter",1.02485215924645,0.305432950933743,0.989328365383229,0.322502510200873,2.4327485380117,2.89772616629547e-05,"Random"
"7","1980_summer",0.835128569539111,0.403645322420281,-0.595438474872141,0.551550413677353,1.84615384615385,0.0164306372688099,"Random"
"8","1980_winter",0.695903952638718,0.486488981795924,0.882475136913389,0.377519919297748,1.47058823529412,0.042380111991684,"Random"
"9","1981_summer",0.628247529932689,0.529841798322659,-0.666146550278083,0.505317432983072,1.72058823529412,0.0122708883190712,"Random"
"10","1981_winter",0.335394659840271,0.73732739575019,0.978883996648586,0.327637300332423,0.581818181818182,0.0987029752754938,"Random"
"11","1982_summer",2.23418538929388,0.0254708773848224,-1.71874900256778,0.0856600851022796,1.61764705882353,0.0262120129081896,"Checkerboard (negative coherence)"
"12","1982_winter",1.054975826345,0.291436380734865,-1.72805693759306,0.083978016872351,2.27941176470588,0.000539589208053193,"Random"
"13","1983_summer",0.648158957118797,0.516882144702234,1.42121562210953,0.155254084464641,2.33918128654971,0.000128031784257687,"Random"
"14","1983_winter",2.2292759414514,0.0257955503849538,-3.8029179051907,0.000143001754139662,1.64705882352941,0.0148596476458313,"Checkerboard (negative coherence)"
"15","1984_summer",0.343104311926126,0.73151998736403,-0.973721482592879,0.33019484774315,1.39705882352941,0.0816864093402765,"Random"
"16","1984_winter",-0.0786103112837686,0.93734258570401,0.146279044459193,0.883701108004092,2.31617647058824,0.000309648235915172,"Random"
"17","1985_summer",-0.0975275930211003,0.922307422612168,-1.08306519010329,0.278779488486825,2.10526315789474,0.000494683051060596,"Random"
