"","season_yr","coherence_z","coherence_pvalue","turnover_z","turnover_pvalue","boundary_index","boundary_P","pattern"
"1","1977_summer",1.50115662123814,0.133315056748126,-0.361848588348658,0.717465180664338,2.04125177809388,5.81222583395657e-08,"Random"
"2","1977_winter",-1.15125294506747,0.249628189353928,1.7217466485018,0.085115422970216,2.77647058823529,2.23265850252119e-12,"Random"
"3","1978_summer",-0.00343780265431448,0.997257035741984,0.931561857943463,0.351563002565377,2.71345029239766,3.24695380371498e-06,"Random"
"4","1978_winter",0.763144977976958,0.445376938557454,-1.07037355744873,0.284451196685284,1.6017316017316,0.01010571971452,"Random"
"5","1979_summer",1.52466041182741,0.127343820792793,0.801093941922539,0.423077263085069,2.31260504201681,6.91006862840737e-09,"Random"
"6","1979_winter",0.166273343878903,0.867941842526715,1.01650608170411,0.309388452882802,2.10810810810811,1.03609791302084e-07,"Random"
"7","1980_summer",1.61319301064231,0.106702581468072,0.132148344362159,0.894866957909953,2.05977011494253,3.4051708510674e-06,"Random"
"8","1980_winter",-1.45137197524719,0.146676309071162,1.13691899694677,0.255572149816562,3.07741935483871,4.23872048571639e-12,"Random"
"9","1981_summer",0.605045496978885,0.545148766895218,0.085139001188814,0.932150884389812,2.58974358974359,5.48762357777122e-08,"Random"
"10","1981_winter",2.35320359609698,0.0186124400552202,-2.66144739842306,0.00778054968688087,2.28387096774194,1.89599462130374e-07,"Checkerboard (negative coherence)"
"11","1982_summer",1.31533776787003,0.18839641040936,-1.90977508027818,0.0561621791533737,2.68045977011494,6.28840390870522e-09,"Random"
"12","1982_winter",2.2015937492503,0.0276940178666366,-3.94579370017142,7.9536072886792e-05,2.53763440860215,1.15090016405972e-08,"Checkerboard (negative coherence)"
"13","1983_summer",2.14334065184022,0.0320857548349561,-1.53521307496268,0.124731497680827,2.41379310344828,1.98418174890413e-07,"Checkerboard (negative coherence)"
"14","1983_winter",3.9740242442016,7.06683650677265e-05,-4.21992013853522,2.44388876181729e-05,1.46739130434783,0.0162553650868011,"Checkerboard (negative coherence)"
"15","1984_summer",1.73342459158707,0.0830202298243182,-1.56353963702185,0.117925720230451,1.87192118226601,0.000113111655640985,"Random"
"16","1984_winter",2.75264160659451,0.00591165737760212,-0.809601750103693,0.418169101925807,1.66183574879227,1.26081144231627e-05,"Checkerboard (negative coherence)"
"17","1985_summer",2.16844499887227,0.0301248451002319,-0.696392152720558,0.486183276084383,1.45161290322581,0.00491586726592896,"Checkerboard (negative coherence)"
"18","1985_winter",1.28613478232928,0.198396027004747,-0.142400195260041,0.886763908162802,2.21390374331551,9.6269701654883e-08,"Random"
"19","1986_summer",1.68286954703309,0.092400348002621,-0.619717195894098,0.535443992410912,1.58522727272727,0.000787855928153003,"Random"
"20","1986_winter",2.85485658827377,0.00430562664599,-1.39368779119075,0.163411904577376,1.44347826086956,0.000482586626331716,"Checkerboard (negative coherence)"
"21","1987_summer",1.57830365555282,0.114495866524069,-0.888922274550817,0.3740448534405,1.84736842105263,0.00220495368867168,"Random"
"22","1987_winter",2.51048383320334,0.0120565842635119,-0.682559105233579,0.494885482615693,1.67682926829268,5.49674455927462e-05,"Checkerboard (negative coherence)"
"23","1988_summer",2.57060182559545,0.0101521976630643,-2.17555147820399,0.0295888148884513,1.18850574712644,0.115951573324564,"Checkerboard (negative coherence)"
"24","1988_winter",0.479112664905878,0.631858480316003,-1.02941486708442,0.303284765847893,2.41290322580645,9.67445954458412e-08,"Random"
"25","1989_summer",2.141110707367,0.0322651114208254,0.533676000712482,0.593565716121236,1.95348837209302,1.74642818540072e-07,"Checkerboard (negative coherence)"
"26","1989_winter",0.86469869832714,0.387204184100203,-0.242875500952805,0.80810184480812,2.43859649122807,1.33909594524084e-09,"Random"
"27","1990_summer",3.66838642587594,0.000244086078319765,-0.92058745873819,0.357265852347952,1.8859357696567,1.92255615016901e-06,"Checkerboard (negative coherence)"
"28","1990_winter",-0.762483738930875,0.445771344695093,-1.28314650454151,0.199440753713696,2.25210084033613,5.44708443905861e-08,"Random"
"29","1991_summer",0.923168734499041,0.355919279476687,1.46957085115757,0.141678019657716,3.76811594202898,0,"Random"
"30","1991_winter",0.957810463747216,0.33815834182329,1.54886653416786,0.121413807269937,3.58803986710963,0,"Random"
"31","1992_summer",2.05134506782756,0.0402333544993382,-0.103606636895792,0.917481520531688,2.80615384615385,4.76132860915968e-08,"Checkerboard (negative coherence)"
"32","1992_winter",1.74137862119604,0.0816172330993096,0.39402947708453,0.693559276523831,1.78861788617886,4.34937874305152e-06,"Random"
"33","1993_summer",0.315508328881552,0.752375728233637,0.916180675331575,0.359572139436529,2.3784355179704,3.31780158902006e-11,"Random"
"34","1993_winter",2.40593828108164,0.0161309896785271,0.139584123555637,0.888988585371102,2.13913043478261,6.50714482297587e-10,"Checkerboard (negative coherence)"
"35","1994_summer",1.18942370783295,0.234272976167413,-0.150173887239499,0.880627427205576,2.33285917496444,8.17454104407034e-10,"Random"
"36","1994_winter",1.60612497967797,0.108246452398925,0.398681148516554,0.690128160007499,1.2093023255814,0.0219485983628921,"Random"
